041, 041-02, 21477.674778878358, 041-03, 28584.749525336985, 041-05, 32346.94567394724, 041-06, 24571.98663653065, 041-07, 29078.940303096068, 041-09, 50039.97288004721, 041-10, 29346.830429151156, 041-11, 26849.243421958545, 041-12, 47385.557848708355, 041-13, 70481.54583689432, 041-15, 36412.21538485389, 041-16, 24882.327325770548, 041-20, 28713.11524928636, 041-21, 24260.234356535595, 041-22, 22268.03145477557, 041-23, 35850.89112154039, 041-24, 21436.834303113945, 041-25, 23885.66484412234, 041-26, 30190.632441133595, 041-27, 39832.42807614359, 041-28, 44029.89679107579, 041-30, 50343.60872796266, 041-33, 38819.16004961978, 041-35, 54386.0073664863, 041-37, 41325.82773176039, 041-38, 21671.47893927311, 041-39, 36098.160748736955, 041-40, 24495.49829443125, 041-42, 20325.401102394055, 041-43, 37309.47492262699, 041-44, 26772.51082569441, 041-45, 19253.729023027878, 041-01, 98267.57369260363, 041-04, 90633.7888540227, 041-08, 80516.79188693303, 041-14, 87873.29492447907, 041-17, 84832.773844361, 041-18, 46589.440433809585, 041-19, 43152.637137942045, 041-29, 41217.404684365894, 041-31, 33235.4802368687, 041-32, 51119.96892324588, 041-34, 35384.03814870429, 041-36, 44106.73933089938, 041-41, 31358.374257417916
042, 042-03, 139671.90922560717, 042-01, 37931.70885680418, 042-04, 71645.7054637658, 042-05, 66540.64912534178, 042-08, 29914.19733496903, 042-17, 71266.2935811269, 042-19, 76928.05154984083, 042-20, 35893.46612065528, 042-23, 71592.3624094233, 042-24, 44097.34104482187, 042-25, 25289.268135649567, 042-28, 26262.466397800858, 042-30, 31933.55873820511, 042-34, 26890.53697876687, 042-42, 33949.19974270823, 042-02, 62990.10416336545, 042-06, 117422.64467399409, 042-07, 163787.119081946, 042-09, 106843.27917592734, 042-10, 28732.079441403424, 042-11, 167944.57332891814, 042-12, 25922.43060791574, 042-13, 75145.36442166855, 042-14, 38884.622932198545, 042-15, 47701.44499226408, 042-16, 96458.79423776976, 042-18, 47417.988297576936, 042-21, 41604.603357580585, 042-22, 88339.04960009031, 042-26, 131744.47757184095, 042-27, 64333.041397246576, 042-29, 34979.877265654664, 042-31, 77539.12499907395, 042-32, 123037.03571220738, 042-33, 28200.843763956404, 042-35, 35513.9780406221, 042-36, 148139.41825388235, 042-37, 94005.71463333796, 042-38, 29169.83405303147, 042-39, 28694.36075188044, 042-40, 158035.25534754957, 042-41, 85951.94057349827, 042-43, 64563.78991098221, 042-44, 86492.55039782336, 042-45, 87490.52469922404
043, 043-01, 20699.604723910445, 043-02, 26307.421885118452, 043-03, 19926.746916768145, 043-04, 27491.627175804326, 043-08, 27728.302132863562, 043-10, 15839.556304447606, 043-12, 17738.45163369312, 043-15, 18752.840289443022, 043-16, 21989.95672514364, 043-17, 20338.773255351316, 043-18, 20946.564825561472, 043-19, 21578.99660220321, 043-21, 54719.65692917884, 043-28, 34362.487177344265, 043-32, 19699.599839211678, 043-37, 21271.814260010105, 043-38, 21825.934223054046, 043-40, 21595.94877484763, 043-41, 26166.427338160276, 043-42, 25022.620871328574, 043-45, 21187.52318893927, 043-05, 85290.34976434732, 043-06, 88916.92532990174, 043-07, 70205.41311961666, 043-09, 47755.65181772104, 043-11, 93147.53245824447, 043-13, 79545.47520321269, 043-14, 56641.2883074043, 043-20, 88038.2290993189, 043-22, 69458.75139298258, 043-23, 83703.30716923776, 043-24, 131905.28282580787, 043-25, 72710.36013203838, 043-26, 59603.689267229034, 043-27, 101224.04234619289, 043-29, 75468.63204248209, 043-30, 87544.39457307132, 043-31, 65012.671769493296, 043-33, 73236.73609157465, 043-34, 72501.04183394932, 043-35, 99414.52202389913, 043-36, 77950.2923446609, 043-39, 57054.46730680969, 043-43, 70806.57977171343, 043-44, 101784.96522193319
044, 044-02, 326417.978780135, 044-20, 129143.9038675589, 044-25, 170977.57116154185, 044-32, 303359.6268320577, 044-45, 189657.14348575225, 044-01, 173974.5084378881, 044-03, 43713.10286019958, 044-04, 133909.17439602688, 044-05, 21348.528579377435, 044-06, 66536.84277944353, 044-07, 38894.21548430422, 044-08, 258639.13826364963, 044-09, 94853.43172000165, 044-10, 60575.13519965563, 044-11, 50376.497043697076, 044-12, 43989.857279125354, 044-13, 232982.9466117096, 044-14, 39514.25484873893, 044-15, 30960.73451574748, 044-16, 116738.9447696042, 044-17, 34290.21559946226, 044-18, 97065.68723386807, 044-19, 242407.46547474005, 044-21, 305545.7419661698, 044-22, 211645.49567329115, 044-23, 29049.63088700609, 044-24, 75410.06193394792, 044-26, 40555.99342504116, 044-27, 159478.3431438859, 044-28, 36283.30059245927, 044-29, 89401.18466052302, 044-30, 34534.305646319495, 044-31, 36172.316801449735, 044-33, 245004.66502039577, 044-34, 151189.95910475028, 044-35, 135901.76682708817, 044-36, 55108.51577682159, 044-37, 262388.1577414328, 044-38, 110978.35119355914, 044-39, 153009.09561763227, 044-40, 50622.34097836894, 044-41, 49182.75720238095, 044-42, 20282.219050417614, 044-43, 146373.3881938537, 044-44, 30741.99940487221
045, 045-12, 289032.3939081678, 045-42, 213903.5041279349, 045-01, 93022.96249396047, 045-02, 27093.85324118522, 045-03, 90007.42830049837, 045-04, 96063.76752095816, 045-05, 83808.65989066614, 045-06, 104939.77971161345, 045-07, 34302.681321750984, 045-08, 34473.9300806541, 045-09, 29758.871158975187, 045-10, 114279.38883815208, 045-11, 28742.81981064636, 045-13, 33933.97632121873, 045-14, 178363.0228353661, 045-15, 82136.1357016687, 045-16, 35632.00571049144, 045-17, 42484.23608695478, 045-18, 165840.90782335305, 045-19, 105254.15333964066, 045-20, 80124.28093443713, 045-21, 130275.2103677552, 045-22, 105743.91106466929, 045-23, 93821.52178682349, 045-24, 99899.26406055986, 045-25, 31293.95552070169, 045-26, 86618.22576306005, 045-27, 166853.88866996256, 045-28, 35463.15536826235, 045-29, 103243.36923073401, 045-30, 32316.957139261423, 045-31, 37947.22255583858, 045-32, 35832.80514634559, 045-33, 30316.253922856922, 045-34, 34866.01984639303, 045-35, 37806.72614371718, 045-36, 87838.60395458512, 045-37, 89929.17820408588, 045-38, 45666.21512110062, 045-39, 118755.48944189606, 045-40, 38302.53422792755, 045-41, 120236.82338711739, 045-43, 132375.37543005796, 045-44, 33765.43272832165, 045-45, 34849.46294621569
046, 046-03, 199245.74950883977, 046-14, 187786.2143548961, 046-01, 96486.03606168332, 046-02, 73556.64931667513, 046-04, 45755.734861512494, 046-05, 161571.72990681112, 046-06, 53776.988383035685, 046-07, 162176.26148181892, 046-08, 168878.4828711474, 046-09, 60983.34182816012, 046-10, 184693.69340310997, 046-11, 53246.63749572928, 046-12, 89333.16275689779, 046-13, 65198.19234090239, 046-15, 111669.96873275806, 046-16, 61363.10886019853, 046-17, 102806.11309460271, 046-18, 53448.24886426405, 046-19, 53732.81464013122, 046-20, 143749.74995336367, 046-21, 56939.36924036683, 046-22, 78746.45477924623, 046-23, 42884.805091059774, 046-24, 55521.381385490444, 046-25, 89673.59162189155, 046-26, 80519.23635641526, 046-27, 133922.4613515887, 046-28, 131172.6062119176, 046-29, 54347.623402696365, 046-30, 103839.6792233741, 046-31, 119599.13236070427, 046-32, 42962.09342243974, 046-33, 99003.01791178745, 046-34, 56343.89565216927, 046-35, 101183.93578366874, 046-36, 51831.77896585587, 046-37, 59156.15154260008, 046-38, 50200.260458187804, 046-39, 84163.70887876856, 046-40, 54379.68264006362, 046-41, 52521.45447601714, 046-42, 71362.62965988168, 046-43, 180239.86320248013, 046-44, 55706.47647713519, 046-45, 120294.41736295848
047, 047-01, 112794.44971339974, 047-02, 82955.85869438601, 047-03, 38421.698739851556, 047-04, 97818.23061173256, 047-05, 73712.11075791312, 047-06, 88700.04163458642, 047-07, 86421.0452608235, 047-08, 89430.5734784776, 047-09, 41471.46528607154, 047-10, 118778.25151846785, 047-11, 82333.2760344118, 047-12, 55890.12561521075, 047-13, 116179.46342179977, 047-14, 64971.68066073358, 047-15, 68909.23946334598, 047-16, 66172.25057179198, 047-17, 40633.56395185074, 047-18, 47607.39100472639, 047-19, 76613.07742788437, 047-20, 162554.18456647726, 047-21, 43526.918902773206, 047-22, 109122.50697964644, 047-23, 37610.7096039554, 047-24, 113847.27388539653, 047-25, 36790.52559583988, 047-26, 104489.65602453297, 047-27, 174271.74533552537, 047-28, 120318.64231839066, 047-29, 64957.8908608073, 047-30, 101392.44721700888, 047-31, 101570.68499877318, 047-32, 184039.70081626836, 047-33, 102021.34859076298, 047-34, 181680.3514880024, 047-35, 88739.14746685687, 047-36, 111166.74340324131, 047-37, 36830.45785767265, 047-38, 62720.723803541674, 047-39, 79841.43243713088, 047-40, 47216.62586516942, 047-41, 43257.544710243485, 047-42, 40414.2917900997, 047-43, 51256.40050202365, 047-44, 244186.8729090304, 047-45, 65777.9157925931
048, 048-01, 9171.921957998058, 048-02, 41904.05066313766, 048-03, 8734.38950052519, 048-04, 10462.665384652593, 048-05, 49223.530318058336, 048-06, 9187.911592728127, 048-07, 43884.318222785056, 048-08, 44452.04141883282, 048-09, 47006.28340086609, 048-10, 47474.956557726386, 048-11, 13304.218817221363, 048-12, 43542.79403645883, 048-13, 65116.444152577256, 048-14, 11451.669477136464, 048-15, 47260.97660026898, 048-16, 9632.40925260456, 048-17, 10871.904875817028, 048-18, 13075.910697982781, 048-19, 9959.740063015448, 048-20, 17589.065206538628, 048-21, 31996.87618029405, 048-22, 36170.83495992518, 048-23, 9109.674029521384, 048-24, 10376.8004155664, 048-25, 50830.96708615998, 048-26, 16568.27310905945, 048-27, 18046.449535677682, 048-28, 10663.558604248492, 048-29, 36032.403688708204, 048-30, 39255.15534149534, 048-31, 36722.11433727298, 048-32, 27920.87965956632, 048-33, 9893.782280318746, 048-34, 25173.92076856639, 048-35, 34515.68280990942, 048-36, 19687.01842707489, 048-37, 32658.787332081432, 048-38, 12037.040681974564, 048-39, 17166.244443136708, 048-40, 9356.942933787766, 048-41, 9170.015432119384, 048-42, 14095.325012190504, 048-43, 9524.991026971336, 048-44, 51245.349318340595, 048-45, 58881.39037696987
049, 049-05, 18634.52193910249, 049-11, 14125.346123401778, 049-01, 13592.37278799932, 049-02, 10054.0838567089, 049-03, 30107.18740615416, 049-04, 32247.014231560024, 049-06, 28107.615787555078, 049-07, 29831.42301103048, 049-08, 30552.053176257195, 049-09, 15454.072325175717, 049-10, 31819.5344553942, 049-12, 15416.831451832131, 049-13, 24952.75797247008, 049-14, 18601.13272196064, 049-15, 8793.535626204468, 049-16, 15637.169417272786, 049-17, 22372.683656080837, 049-18, 17758.31749281578, 049-19, 10667.125127649506, 049-20, 31861.94997299546, 049-21, 20585.92898916386, 049-22, 36461.766957477, 049-23, 33380.36298099347, 049-24, 20514.744989860275, 049-25, 26460.7775067742, 049-26, 22687.277584118412, 049-27, 24043.907491741513, 049-28, 27976.1045909494, 049-29, 25967.114924394038, 049-30, 9332.728822164154, 049-31, 29848.98080661233, 049-32, 13043.349553496762, 049-33, 24708.84564824141, 049-34, 38664.412948901714, 049-35, 10937.224421511368, 049-36, 13050.677355237298, 049-37, 14881.835872880314, 049-38, 29831.336697699207, 049-39, 12163.51187173511, 049-40, 13381.934182198815, 049-41, 11815.243253713266, 049-42, 8412.000717331808, 049-43, 10428.948560513489, 049-44, 22523.295780616187, 049-45, 21701.3912998429
050, 050-03, 17812.13462235706, 050-26, 107987.22673287644, 050-33, 14541.650096076235, 050-01, 19235.616612400107, 050-02, 15564.7803237664, 050-05, 17882.56165977914, 050-06, 124964.12852948353, 050-07, 128073.88613391957, 050-08, 17625.74278297833, 050-09, 58355.308746471565, 050-10, 104569.71200423194, 050-11, 17370.198520911257, 050-12, 44639.55020040293, 050-13, 13336.477609102072, 050-14, 55038.71179831939, 050-15, 63001.79867026301, 050-16, 14164.03374400797, 050-17, 133266.45845315274, 050-18, 68170.59599411138, 050-19, 17082.08577293844, 050-20, 13490.408419422096, 050-21, 14343.99601424207, 050-22, 13912.616587185727, 050-23, 15215.981389019431, 050-24, 64966.59234655101, 050-25, 81633.74929303012, 050-27, 50257.444610914004, 050-28, 13325.27517320236, 050-29, 13126.801094667653, 050-30, 98076.14711101436, 050-31, 17631.798998946735, 050-32, 76530.36232362194, 050-34, 191110.58327264106, 050-35, 66793.30459860929, 050-36, 79410.72204823753, 050-37, 53177.7797314358, 050-38, 11219.734782294174, 050-39, 78906.6072466721, 050-40, 99379.87816427932, 050-41, 98153.01149179162, 050-42, 59122.68296643794, 050-43, 134985.3131392063, 050-44, 23405.643479780025, 050-45, 23575.74028897138, 050-04, 44458.2716680101
051, 051-43, 54297.09971270553, 051-01, 18246.215804034804, 051-02, 19712.055902977867, 051-03, 42776.02066118697, 051-04, 73226.97846097086, 051-05, 38680.98885348986, 051-06, 70868.23056646874, 051-07, 15754.75877821149, 051-08, 55993.15700407052, 051-09, 14536.543272868517, 051-10, 43614.689123830765, 051-11, 27056.661858348092, 051-12, 17988.664018024258, 051-13, 68327.42372760957, 051-14, 28451.992371403237, 051-15, 18169.645489672916, 051-17, 17031.506910815187, 051-18, 15891.584339337729, 051-19, 19836.131039833657, 051-20, 50451.48035040947, 051-21, 16460.57338423604, 051-22, 80107.51421091575, 051-23, 34402.67762408559, 051-24, 96034.3481509801, 051-25, 35908.73013739294, 051-26, 26618.99034158657, 051-27, 124703.65400191012, 051-28, 70611.01662239825, 051-29, 36346.8735780548, 051-30, 42622.01834046487, 051-31, 14288.365985206356, 051-32, 80461.93899638804, 051-33, 45558.364661343985, 051-34, 81774.9479897103, 051-35, 51382.951029695985, 051-36, 78674.6255980421, 051-37, 20167.080336977455, 051-38, 17878.855360553604, 051-39, 38715.18434966601, 051-40, 98352.45964076793, 051-41, 38531.11032969911, 051-42, 47947.000358399106, 051-44, 44262.245778480064, 051-45, 19612.380991544353, 051-16, 79262.08640482533
052, 052-18, 105422.13223932462, 052-31, 113946.07248942067, 052-01, 99059.33463520645, 052-02, 54932.27338827853, 052-03, 53258.432088928894, 052-04, 56838.0041730736, 052-05, 26636.60325445453, 052-06, 115537.22461317465, 052-07, 11343.271858799506, 052-08, 10162.3876954277, 052-09, 52688.74814315896, 052-10, 13437.734571337569, 052-11, 18116.623118818232, 052-12, 98714.5797147202, 052-13, 55426.108208809645, 052-14, 12580.261777431195, 052-15, 11480.557372200838, 052-16, 55625.47612756419, 052-17, 66316.37331047237, 052-19, 19185.282240362914, 052-20, 40218.565083734116, 052-21, 13240.429475859006, 052-22, 13711.392418198424, 052-23, 78521.5161330051, 052-24, 11965.060428336958, 052-25, 12428.552346574477, 052-26, 15053.692295381474, 052-27, 13326.347634282565, 052-28, 16590.515495989264, 052-29, 14868.967578317961, 052-30, 36514.87772325026, 052-32, 12258.741010177277, 052-33, 12187.394254668563, 052-34, 95213.24236704965, 052-35, 47081.34979673962, 052-36, 40910.36000022674, 052-37, 102437.27625010622, 052-38, 54512.800318082045, 052-39, 78422.67994406106, 052-40, 10995.036113609582, 052-41, 12742.970480193804, 052-42, 14942.973587741737, 052-43, 53362.01627771791, 052-44, 99900.43150284808, 052-45, 95691.02242704845
