041, 041-01, 378.31788610201556, 041-02, 153.08241920289652, 041-03, 184.88709196188762, 041-04, 452.5377092526696, 041-05, 162.05315658930473, 041-06, 166.5231530800429, 041-07, 138.29134892608027, 041-08, 485.614499992724, 041-09, 230.35447994540303, 041-10, 164.22695869772693, 041-11, 403.8424663420391, 041-12, 222.0912846723037, 041-13, 516.6465391310143, 041-14, 382.9971480039333, 041-15, 436.03550571526546, 041-16, 301.86644934348357, 041-17, 464.2927464548556, 041-18, 352.76446704557134, 041-19, 422.9107853074547, 041-20, 154.58688586661944, 041-21, 124.62247706555253, 041-22, 287.0665101661229, 041-23, 411.24121898058894, 041-24, 137.53097063397684, 041-25, 280.42053677516236, 041-26, 181.68496487383592, 041-27, 504.3192021847086, 041-28, 243.2659852898772, 041-29, 206.1787318627628, 041-30, 227.80688477053727, 041-31, 232.09725008796698, 041-32, 347.417112226827, 041-33, 418.1133523808721, 041-34, 194.5685055185456, 041-35, 294.0806178983317, 041-36, 409.04101545970997, 041-37, 383.1062420035067, 041-38, 193.0384212280292, 041-39, 194.89421714036982, 041-40, 183.13593145561174, 041-41, 274.5795234961407, 041-42, 196.89850227081692, 041-43, 187.39824305675324, 041-44, 245.45269354032942, 041-45, 259.29987723212855
042, 042-01, 352.9595295611833, 042-02, 749.9807704796972, 042-03, 1578.59027797339, 042-04, 1147.910868846965, 042-05, 867.3592802984049, 042-06, 1201.1326642203576, 042-07, 1153.2687646206575, 042-08, 390.0811132516504, 042-09, 867.7779189261414, 042-10, 348.37900482866104, 042-11, 1289.4773490208029, 042-12, 328.23517358460015, 042-13, 713.4767209026999, 042-14, 321.6348182000523, 042-15, 316.4080544756189, 042-16, 760.3573745931499, 042-17, 950.5924424460852, 042-18, 407.0519589984918, 042-19, 1034.930268039897, 042-20, 351.2962400153777, 042-21, 282.2402808611788, 042-22, 895.6927739267275, 042-23, 1002.1322166071643, 042-24, 343.34866662754536, 042-25, 359.62663213327994, 042-26, 1253.7601279915816, 042-27, 1123.8634757244715, 042-28, 312.7446790567787, 042-29, 335.1619911972581, 042-30, 421.3943667863733, 042-31, 1080.2752921826525, 042-32, 712.2402196404774, 042-33, 291.6390219610144, 042-34, 329.82506128718944, 042-35, 257.68301841603056, 042-36, 926.3432800830861, 042-37, 1168.612931113094, 042-38, 396.83498728198373, 042-39, 296.3007454834928, 042-40, 1308.039568271666, 042-41, 795.717653378774, 042-42, 323.27475132042156, 042-43, 1084.4309316735605, 042-44, 963.739574478686, 042-45, 1080.0850091858256
043, 043-01, 168.56760351826009, 043-02, 208.29740285648654, 043-03, 155.7205355052762, 043-04, 178.21960138135674, 043-05, 562.2670919397915, 043-06, 851.6126327900378, 043-07, 556.0317545586239, 043-08, 187.9913535594218, 043-09, 709.8321713638204, 043-10, 233.05794656659975, 043-11, 830.5778672438963, 043-12, 231.70935153005175, 043-13, 584.6051995246178, 043-14, 933.7332482267159, 043-15, 177.64338722618044, 043-16, 179.2919994105589, 043-17, 194.75486847795136, 043-18, 259.84166753698094, 043-19, 177.76804850489376, 043-20, 582.4083909528807, 043-21, 587.5141617201925, 043-22, 550.8292162751227, 043-23, 846.4355459741606, 043-24, 1056.1446941465877, 043-25, 877.9870654515978, 043-26, 691.2436547163556, 043-27, 539.4391592087425, 043-28, 253.10684514990297, 043-29, 800.8185305516312, 043-30, 1132.382527265868, 043-31, 568.5217699607344, 043-32, 213.07097933394672, 043-33, 710.6838810521033, 043-34, 651.687311716311, 043-35, 761.4518643455954, 043-36, 1439.301281350881, 043-37, 184.84728386656295, 043-38, 180.85995908224058, 043-39, 841.5017825412538, 043-40, 185.51074395928623, 043-41, 165.293201918261, 043-42, 218.36150781075835, 043-43, 1072.5842860105927, 043-44, 684.6614171911634, 043-45, 182.68387124372262
044, 044-01, 336.11285370296173, 044-02, 291.9665967673211, 044-03, 163.4051020178339, 044-04, 791.8801655287975, 044-05, 77.93969416088417, 044-06, 288.4739080798499, 044-07, 111.2328980309596, 044-08, 575.4594087584317, 044-09, 454.3167463812371, 044-10, 172.78635611001812, 044-11, 135.45065827317586, 044-12, 111.16548739372804, 044-13, 653.9275595115383, 044-14, 131.12776983895094, 044-15, 107.42561773899985, 044-16, 316.2721485879372, 044-17, 93.97246937362132, 044-18, 312.08539177570236, 044-19, 394.83630447020556, 044-20, 878.5916824014912, 044-21, 627.2292615600519, 044-22, 325.2582861538413, 044-23, 95.06446189223834, 044-24, 390.6470042406019, 044-25, 1145.4422150208622, 044-26, 83.99570248124083, 044-27, 973.8794076980374, 044-28, 125.25868384299292, 044-29, 151.2391989266927, 044-30, 119.09207032687766, 044-31, 113.4152926709116, 044-32, 431.4822397403855, 044-33, 356.73694089453727, 044-34, 734.53476743727, 044-35, 640.0687063401729, 044-36, 320.31016528223955, 044-37, 499.4863291922297, 044-38, 304.5686021755003, 044-39, 960.7157120269167, 044-40, 116.79695635025749, 044-41, 98.12661534438804, 044-42, 79.68519490739727, 044-43, 536.0295250273734, 044-44, 83.96447010750856, 044-45, 797.3103125373854
045, 045-01, 613.849049363699, 045-02, 126.64071363542095, 045-03, 319.4206371362217, 045-04, 888.1970274072706, 045-05, 286.66951712310373, 045-06, 188.22605397627217, 045-07, 138.2898193626107, 045-08, 189.07075970610688, 045-09, 190.16555077460498, 045-10, 272.17639455295046, 045-11, 124.27463585954676, 045-12, 549.9804633878695, 045-13, 157.8526696542914, 045-14, 460.9229756991971, 045-15, 457.7541502459493, 045-16, 158.9731901896694, 045-17, 113.70804187061283, 045-18, 445.2568086515238, 045-19, 170.84748010218107, 045-20, 314.4026535336742, 045-21, 713.3323527490946, 045-22, 242.36102809780655, 045-23, 233.76993227649035, 045-24, 189.05398863135943, 045-25, 140.40572155065948, 045-26, 298.65452170797994, 045-27, 440.19027047313364, 045-28, 168.09580603324153, 045-29, 319.05590445035307, 045-30, 143.94496492701012, 045-31, 145.26460501644524, 045-32, 112.10718457453106, 045-33, 141.47487578183396, 045-34, 110.7630687979194, 045-35, 133.52077149866315, 045-36, 182.41283972500617, 045-37, 346.66137434481766, 045-38, 162.98748361365318, 045-39, 339.91517187105137, 045-40, 159.5578625379235, 045-41, 200.0899319928665, 045-42, 457.1371068439362, 045-43, 730.9220956457098, 045-44, 139.43092776359381, 045-45, 106.26995288235301
046, 046-01, 682.0370403050096, 046-02, 393.45036536769646, 046-03, 1997.030831222917, 046-04, 478.5998204741625, 046-05, 915.961708160833, 046-06, 458.1196525759529, 046-07, 593.5238499777789, 046-08, 626.9492425828118, 046-09, 396.49893832211586, 046-10, 751.5877334393724, 046-11, 310.8731323725264, 046-12, 877.7882412646921, 046-13, 392.44503641745024, 046-14, 965.3666727295799, 046-15, 630.4707482676298, 046-16, 391.8813134473731, 046-17, 707.0840404501489, 046-18, 400.0957785627729, 046-19, 502.5598811015485, 046-20, 774.7072797087884, 046-21, 511.82541291472523, 046-22, 726.7666189245547, 046-23, 415.6452678225466, 046-24, 386.96473351513094, 046-25, 527.7089181555792, 046-26, 554.6680132440804, 046-27, 1103.0284983923545, 046-28, 1011.0164524250313, 046-29, 360.34178445803445, 046-30, 760.4537586319187, 046-31, 902.7377269763325, 046-32, 434.7754897198656, 046-33, 771.8832640939214, 046-34, 374.4424978458817, 046-35, 1056.8607740806956, 046-36, 422.872070896594, 046-37, 755.9383077469346, 046-38, 362.7082983026027, 046-39, 761.710093162734, 046-40, 448.97962034761883, 046-41, 396.25676538422965, 046-42, 468.8657690535765, 046-43, 2022.3627986739946, 046-44, 493.74235429552635, 046-45, 601.2514852132032
047, 047-01, 601.351125664691, 047-02, 313.10104761621824, 047-03, 266.4445445438702, 047-04, 746.8574869455749, 047-05, 785.1424284588155, 047-06, 798.298528904181, 047-07, 696.9505145653311, 047-08, 619.6327656555975, 047-09, 266.2048227096217, 047-10, 869.7698317224889, 047-11, 679.6026395449837, 047-12, 232.1343772106549, 047-13, 701.6532845387313, 047-14, 164.25833747387802, 047-15, 733.7802125879424, 047-16, 239.51166642732323, 047-17, 205.40083362908467, 047-18, 205.0576487829203, 047-19, 686.6900298498928, 047-20, 1034.2833435872526, 047-21, 300.9404344866963, 047-22, 645.9657225866752, 047-23, 139.69662932652358, 047-24, 731.3390308986565, 047-25, 166.30284422402934, 047-26, 656.844785324801, 047-27, 432.1033637712093, 047-28, 822.8215842322999, 047-29, 194.74783057741652, 047-30, 631.1610960203254, 047-31, 821.342119235346, 047-32, 1006.8612963629852, 047-33, 832.4363306311943, 047-34, 924.2228060800139, 047-35, 695.9535973436274, 047-36, 655.1189549804136, 047-37, 195.9776714662242, 047-38, 188.32787760998227, 047-39, 159.28505400339878, 047-40, 272.56893095045774, 047-41, 277.55741128459454, 047-42, 247.76872609726001, 047-43, 239.02923214475936, 047-44, 973.0972545599101, 047-45, 672.5555296194907
048, 048-01, 64.32255999796209, 048-02, 226.59481193258932, 048-03, 62.31352348613778, 048-04, 50.30038232575433, 048-05, 401.47355036676385, 048-06, 50.13359624118233, 048-07, 339.6930798998336, 048-08, 289.91284404388136, 048-09, 438.547813964799, 048-10, 147.62056221021223, 048-11, 98.89544874834111, 048-12, 184.86961632132912, 048-13, 504.5065559301151, 048-14, 76.51582567358182, 048-15, 503.96059550622317, 048-16, 52.94375573423864, 048-17, 60.457546562518765, 048-18, 103.05795627117527, 048-19, 58.69731342389958, 048-20, 103.5851627150541, 048-21, 202.3711128208993, 048-22, 191.08554322725465, 048-23, 62.57439465666045, 048-24, 54.52175219820842, 048-25, 248.40082435146775, 048-26, 85.8522333507597, 048-27, 126.09255707644627, 048-28, 71.88114727791832, 048-29, 177.84985508227638, 048-30, 156.19777998276996, 048-31, 208.84858991136522, 048-32, 308.7896842266511, 048-33, 65.07822432767635, 048-34, 171.1545310345674, 048-35, 187.8987190467289, 048-36, 118.3300050457033, 048-37, 283.5242944768083, 048-38, 115.73036942292038, 048-39, 126.99165668093285, 048-40, 65.68086737511715, 048-41, 49.95251444876493, 048-42, 54.76926196085648, 048-43, 59.59401419955247, 048-44, 366.8616715213528, 048-45, 238.77775356056165
049, 049-01, 84.69649522232736, 049-02, 94.5263737077957, 049-03, 528.652389083841, 049-04, 272.328086459809, 049-05, 241.8971361196473, 049-06, 514.1318349698541, 049-07, 262.7705064495025, 049-08, 423.9855638314732, 049-09, 80.75162251513845, 049-10, 532.6621070642061, 049-11, 94.74899636134474, 049-12, 86.77989418207223, 049-13, 275.3338286500401, 049-14, 321.2394527559693, 049-15, 126.2093797513521, 049-16, 105.42745179266812, 049-17, 190.03332632798237, 049-18, 309.7340740650541, 049-19, 132.74612490146865, 049-20, 536.0484832723245, 049-21, 235.48922798905113, 049-22, 357.0733039243176, 049-23, 306.2284033453433, 049-24, 254.62796056778333, 049-25, 287.2680413294071, 049-26, 272.5019225234592, 049-27, 258.64640563430794, 049-28, 248.14300064961003, 049-29, 226.0133396783356, 049-30, 118.64011499034326, 049-31, 543.55481432754, 049-32, 145.44341617455282, 049-33, 387.51133979301005, 049-34, 302.9898110731861, 049-35, 118.6770155185943, 049-36, 128.06537377047425, 049-37, 105.92277245083454, 049-38, 285.3147281825982, 049-39, 94.85114724031993, 049-40, 132.36509981294788, 049-41, 152.58710964728107, 049-42, 135.64760814577502, 049-43, 88.5635812577912, 049-44, 204.06246685621414, 049-45, 299.91363215743314
050, 050-01, 123.22137365855126, 050-02, 158.60120220041853, 050-03, 186.0475391070429, 050-04, 788.3483005646848, 050-05, 138.2142503158285, 050-06, 729.543124144472, 050-07, 761.969493471358, 050-08, 123.06306971674496, 050-09, 297.9065334333862, 050-10, 338.1905544568789, 050-11, 99.87683839143276, 050-12, 407.17809759390343, 050-13, 105.21931727230513, 050-14, 709.0545401321433, 050-15, 276.77660936922734, 050-16, 90.34618916787475, 050-17, 903.6033086618107, 050-18, 374.7643977063315, 050-19, 101.03081118670903, 050-20, 154.99135954911577, 050-21, 127.42473262779082, 050-22, 142.25666407416975, 050-23, 119.2988745080398, 050-24, 614.2912740233921, 050-25, 696.2244950827052, 050-26, 869.2806233690578, 050-27, 695.0687669910277, 050-28, 149.77829069078638, 050-29, 135.78602966794952, 050-30, 664.3719354541611, 050-31, 125.52847553638591, 050-32, 410.1155877389165, 050-33, 104.98053663579697, 050-34, 802.8522303094238, 050-35, 893.5064792566847, 050-36, 316.5543660052476, 050-37, 664.9119372574643, 050-38, 104.10763549385788, 050-39, 342.4761318153951, 050-40, 693.5493901350247, 050-41, 477.6275514246749, 050-42, 803.5751951302688, 050-43, 1054.8567546232807, 050-44, 162.65649538461096, 050-45, 185.35416718225153
051, 051-01, 241.36866945506318, 051-02, 231.70004094798722, 051-03, 488.09770814962144, 051-04, 569.3872930374673, 051-05, 393.9498493336622, 051-06, 400.1652815349633, 051-07, 188.4816975170644, 051-08, 457.8663023089491, 051-09, 199.50467684544057, 051-10, 217.6295313152553, 051-11, 177.84925826982442, 051-12, 214.0053206900295, 051-13, 572.3219057911155, 051-14, 395.4602794377137, 051-15, 288.03865360763524, 051-16, 390.48758527242643, 051-17, 180.214825346641, 051-18, 207.47329652905546, 051-19, 278.89340793901056, 051-20, 398.50543192925494, 051-21, 175.95858308833482, 051-22, 391.8359552625384, 051-23, 195.56427202769808, 051-24, 520.7323019806747, 051-25, 225.3700548609935, 051-26, 281.9072245200625, 051-27, 577.6465731436692, 051-28, 485.58247829915246, 051-29, 445.85639586262573, 051-30, 468.307067454449, 051-31, 209.90213549882824, 051-32, 481.35807342099974, 051-33, 463.00710713882404, 051-34, 415.9495846584753, 051-35, 472.3671567470227, 051-36, 627.1754401870236, 051-37, 163.06073229379356, 051-38, 200.96126143973885, 051-39, 484.2955905866081, 051-40, 509.4743615267529, 051-41, 324.94192777861844, 051-42, 406.2438284703459, 051-43, 415.232225722241, 051-44, 151.89309463146387, 051-45, 217.6515878165533
052, 052-01, 259.6107682365987, 052-02, 373.4013054556335, 052-03, 319.6476396284825, 052-04, 293.37707151594304, 052-05, 372.08634562253354, 052-06, 400.9217721446893, 052-07, 131.8600773573599, 052-08, 132.10410912824307, 052-09, 367.6118306643872, 052-10, 123.1469196248706, 052-11, 140.22439740914425, 052-12, 488.6085535541772, 052-13, 341.6032027238167, 052-14, 114.26868914051576, 052-15, 158.01713822168225, 052-16, 400.8155081605407, 052-17, 366.4545775094959, 052-18, 351.6238378188079, 052-19, 122.47944531202464, 052-20, 362.43746773616397, 052-21, 148.0504702933835, 052-22, 143.09226362269192, 052-23, 371.3906038818959, 052-24, 101.86416536952282, 052-25, 123.24696939314437, 052-26, 134.88326919529146, 052-27, 113.93713239013248, 052-28, 108.11310627810289, 052-29, 108.66435688590502, 052-30, 255.33971001663897, 052-31, 486.8110538909537, 052-32, 93.87699859534082, 052-33, 142.1625773548694, 052-34, 460.41750648152964, 052-35, 413.62256245001424, 052-36, 305.27398036323467, 052-37, 561.5487950756562, 052-38, 280.9697764715289, 052-39, 260.99995405218675, 052-40, 128.72053566941167, 052-41, 120.62582353625874, 052-42, 118.14748832246407, 052-43, 355.34230449790954, 052-44, 422.6021760756189, 052-45, 254.59297955661262
